id;code;composer;country;first_name;middle_name;last_name
49047;CID0000000000PR0;Randy Pangalila;ID;Randy;;Pangalila
49048;CEN0000000000PR0;Randy Petersen;EN;Randy;;Petersen
49049;CEN0000000000RR0;Randy Rhoads;EN;Randy;;Rhoads
49050;CEN0000000000SR0;Randy Sharp;EN;Randy;;Sharp
49051;CEN0000000000SR0;Randy Sparks;EN;Randy;;Sparks
49052;CEN0000000000TR0;Randy Thomas;EN;Randy;;Thomas
49053;CEN0000000000TR0;Randy Travis;EN;Randy;;Travis
49054;CEN0000000000WRV;Randy Van Warmer;EN;Randy;Van;Warmer
49055;CID0000000000YR0;Randy Yusuf;ID;Randy;;Yusuf
49056;CEN0000000000SR0;Raney Shockne;EN;Raney;;Shockne
49057;CID0000000000RR0;Rangga;ID;Rangga;;
49058;CID0000000000GR0;Rangga Gusman;ID;Rangga;;Gusman
49059;CID0000000000PR0;Rangga Permata;ID;Rangga;;Permata
49060;CID0000000000TRS;Rangga S Tina;ID;Rangga;S;Tina
49061;CIN0000000000SR0;Rangga ST;IN;Rangga;;ST
49062;CEN0000000000RR0;RANI;EN;RANI;;
49063;CID0000000000DR0;Rani Dahlan;ID;Rani;;Dahlan
49064;CID0000000000PR0;Rani Permata;ID;Rani;;Permata
49065;CID0000000000OR0;Ranjas OVK;ID;Ranjas;;OVK
49066;CEN0000000000RR0;Rankin;EN;Rankin;;
49067;CID0000000000TR0;Rano Titahena;ID;Rano;;Titahena
49068;CID0000000000MR0;Rantian Marantika;ID;Rantian;;Marantika
49069;CID0000000000GRE;Ranto Edi Gudel;ID;Ranto;Edi;Gudel
49070;CEN0000000000RR0;Ranx;EN;Ranx;;
49071;CCN0000000000BRH;Rao Hui Bing;CN;Rao;Hui;Bing
49072;CCN0000000000QRS;Rao Shan Qiang;CN;Rao;Shan;Qiang
49073;CCN0000000000MRX;Rao Xue Man;CN;Rao;Xue;Man
49074;CEN0000000000CR0;Raoul Chen;EN;Raoul;;Chen
49075;CKR0000000000MR0;Rap Monster;KR;Rap;;Monster
49076;CKR0000000000RR0;Raphael;KR;Raphael;;
49077;CEN0000000000JR0;Raphael Judrin;EN;Raphael;;Judrin
49078;CEN0000000000JR0;Raphaël Judrin;EN;Raphaël;;Judrin
49079;CEN0000000000DRJ;Raphael Judrin David;EN;Raphael;Judrin;David
49080;CEN0000000000JR0;Raphael Jurdin;EN;Raphael;;Jurdin
49081;CEN0000000000SR0;Raphael Saadiq;EN;Raphael;;Saadiq
49082;CTH0000000000RR0;Rapi Reangpet;TH;Rapi;;Reangpet
49083;CID0000000000RR0;Raply;ID;Raply;;
49084;CID0000000000PR0;Rapper Pendosa;ID;Rapper;;Pendosa
49085;CEN0000000000RR0;Rappy;EN;Rappy;;
49086;CEN0000000000SR0;Rapture Stewart;EN;Rapture;;Stewart
49087;CID0000000000RR0;RapX;ID;RapX;;
49088;CEN0000000000RR0;RAPYOURBAE;EN;RAPYOURBAE;;
49089;CID0000000000SR0;Rara Sekar;ID;Rara;;Sekar
49090;CID0000000000TR0;Rara Tarmizi;ID;Rara;;Tarmizi
49091;CID0000000000MR0;Ras Muhammad;ID;Ras;;Muhammad
49092;CEN0000000000SR0;Rashad Smith;EN;Rashad;;Smith
49093;CEN0000000000HR0;Rasheed Hightower;EN;Rasheed;;Hightower
49094;CID0000000000SR0;Rashid S.;ID;Rashid;;S.
49095;CID0000000000SR0;Rashmi Singh;ID;Rashmi;;Singh
49096;CIN0000000000VR0;Rashmi Verag;IN;Rashmi;;Verag
49097;CID0000000000RR0;Rasid;ID;Rasid;;
49098;CEN0000000000RR0;Raskin;EN;Raskin;;
49099;CEN0000000000BR0;Rasmus Budny;EN;Rasmus;;Budny
49100;CID0000000000NRR;Rasso R. Nandi;ID;Rasso;R.;Nandi
49101;CID0000000000RR0;Rastam;ID;Rastam;;
49102;CID0000000000RR0;Rastamanis;ID;Rastamanis;;
49103;CID0000000000RR0;Rasti;ID;Rasti;;
49104;CID0000000000AR0;Rasyid Alam;ID;Rasyid;;Alam
49105;CID0000000000MR0;Rasyid Maulana;ID;Rasyid;;Maulana
49106;CID0000000000IR0;Ratih Indrianto;ID;Ratih;;Indrianto
49107;CID0000000000KR0;Ratna Koin;ID;Ratna;;Koin
49108;CID0000000000PR0;Ratna Puspita;ID;Ratna;;Puspita
49109;CID0000000000IR0;Ratu Idola;ID;Ratu;;Idola
49110;CID0000000000SR0;Ratu Sikumbang;ID;Ratu;;Sikumbang
49111;CEN0000000000CR0;Raul Cubina;EN;Raul;;Cubina
49112;CEN0000000000GR0;Raul Gonzalez;EN;Raul;;Gonzalez
49113;CEN0000000000PR0;Raul Puig;EN;Raul;;Puig
49114;CEN0000000000AR0;Rauw Alejandro;EN;Rauw;;Alejandro
49115;CID0000000000GR0;Ravel Guci;ID;Ravel;;Guci
49116;CID0000000000GR0;Ravelz Guchi;ID;Ravelz;;Guchi
49117;CEN0000000000PR0;Raven Pearman;EN;Raven;;Pearman
49118;CEN0000000000VR0;Ravey Vanhoy;EN;Ravey;;Vanhoy
49119;CID0000000000RR0;Ravi;ID;Ravi;;
49120;CKR0000000000RR0;Ravi;KR;Ravi;;
49121;CEN0000000000AR0;Ravi Andika;EN;Ravi;;Andika
49122;CKR0000000000VRO;Ravi of VIXX;KR;Ravi;of;VIXX
49123;CID0000000000RR0;Ravi Rinaldy;ID;Ravi;;Rinaldy
49124;CID0000000000KR0;Ravin Kalindra;ID;Ravin;;Kalindra
49125;CKR0000000000RR0;RAVN;KR;RAVN;;
49126;CID0000000000RR0;Ravon;ID;Ravon;;
49127;CEN0000000000DR0;Raw Dizzy;EN;Raw;;Dizzy
49128;CID00000000009R0;Ray 9Ball;ID;Ray;;9Ball
49129;CEN0000000000BR0;Ray BLK;EN;Ray;;BLK
49130;CEN0000000000BR0;Ray Burton;EN;Ray;;Burton
49131;CEN0000000000CR0;Ray Cham;EN;Ray;;Cham
49132;CEN0000000000CR0;Ray Charles;EN;Ray;;Charles
49133;CEN0000000000IRC;Ray Charles McCulloch II;EN;Ray;Charles McCulloch;II
49134;CEN0000000000IRC;Ray Charles McCullough II;EN;Ray;Charles McCullough;II
49135;CEN0000000000DR0;Ray Davies;EN;Ray;;Davies
49136;CEN0000000000DR0;Ray Djan;EN;Ray;;Djan
49137;CEN0000000000DR0;Ray Dorset;EN;Ray;;Dorset
49138;CEN0000000000ER0;Ray Evans;EN;Ray;;Evans
49139;CEN0000000000FR0;Ray Foxx;EN;Ray;;Foxx
49140;CID0000000000GR0;Ray G.S.;ID;Ray;;G.S.
49141;CEN0000000000GR0;Ray Goren;EN;Ray;;Goren
49142;CEN0000000000HR0;Ray Hedges;EN;Ray;;Hedges
49143;CKR0000000000IR0;Ray Inoue;KR;Ray;;Inoue
49144;CEN0000000000JR0;Ray J;EN;Ray;;J
49145;CEN0000000000JR0;Ray Jacobs;EN;Ray;;Jacobs
49146;CEN0000000000LR0;Ray LaMontagne;EN;Ray;;LaMontagne
49147;CEN0000000000LR0;Ray Luzier;EN;Ray;;Luzier
49148;CEN0000000000MR0;Ray McCullough;EN;Ray;;McCullough
49149;CKR0000000000JRM;Ray Michael Djan Jr.;KR;Ray;Michael Djan;Jr.
49150;CEN0000000000MR0;Ray Murray;EN;Ray;;Murray
49151;CID0000000000NR0;Ray 'NineBall';ID;Ray;;'NineBall'
49152;CEN0000000000NR0;Ray Noble;EN;Ray;;Noble
49153;CEN0000000000JRP;Ray Parker Jr.;EN;Ray;Parker;Jr.
49154;CID0000000000PR0;Ray Peni;ID;Ray;;Peni
49155;CEN0000000000RR0;Ray Romulus;EN;Ray;;Romulus
49156;CEN0000000000RR0;Ray Ruffin;EN;Ray;;Ruffin
49157;CEN0000000000TR0;Ray Toro;EN;Ray;;Toro
49158;CEN0000000000TR0;Ray Turk;EN;Ray;;Turk
49159;CEN0000000000WR0;Ray Winkler;EN;Ray;;Winkler
49160;CID0000000000CR0;Raya 'Casbie';ID;Raya;;'Casbie'
49161;CEN0000000000LR0;Raycharles Lamontagne;EN;Raycharles;;Lamontagne
49162;CEN0000000000RR0;Raye;EN;Raye;;
49163;CID0000000000RR0;Rayen;ID;Rayen;;
49164;CID0000000000PR0;Rayen Pono;ID;Rayen;;Pono
49165;CEN0000000000MR0;Rayhan Maditra;EN;Rayhan;;Maditra
49166;CID0000000000NR0;Rayhan Noor;ID;Rayhan;;Noor
49167;CID0000000000RR0;Rayi;ID;Rayi;;
49168;CID0000000000PR0;Rayi Putra;ID;Rayi;;Putra
49169;CID0000000000RR0;Rayi 'RAN';ID;Rayi;;'RAN'
49170;CID0000000000RR0;Raymon;ID;Raymon;;
49171;CEN0000000000MR0;Raymon Murray;EN;Raymon;;Murray
49172;CEN0000000000BRA;Raymond A Boyd;EN;Raymond;A;Boyd
49173;CID0000000000AR0;Raymond Aditya;ID;Raymond;;Aditya
49174;CID0000000000CRA;Raymond Aditya C;ID;Raymond;Aditya;C
49175;CEN0000000000AR0;Raymond Ayala;EN;Raymond;;Ayala
49176;CEN0000000000ERB;Raymond B. Evans;EN;Raymond;B.;Evans
49177;CEN0000000000DR0;Raymond Davies;EN;Raymond;;Davies
49178;CEN0000000000DR0;Raymond Diaz;EN;Raymond;;Diaz
49179;CEN0000000000ER0;Raymond Evans;EN;Raymond;;Evans
49180;CEN0000000000HR0;Raymond Hedges;EN;Raymond;;Hedges
49181;CEN0000000000JR0;Raymond Jackson;EN;Raymond;;Jackson
49182;CEN0000000000JR0;Raymond Jones;EN;Raymond;;Jones
49183;CEN0000000000MR0;Raymond Manzarek;EN;Raymond;;Manzarek
49184;CEN0000000000NR0;Raymond Noorwood;EN;Raymond;;Noorwood
49185;CEN0000000000JRS;Raymond St. John;EN;Raymond;St.;John
49186;CEN0000000000TR0;Raymond Toro;EN;Raymond;;Toro
49187;CEN0000000000MR0;Raynard Miner;EN;Raynard;;Miner
49188;CEN0000000000RR0;Rayne;EN;Rayne;;
49189;CEN0000000000RR0;Rayo;EN;Rayo;;
49190;CID0000000000RR0;Rayola;ID;Rayola;;
49191;CEN0000000000JRC;Rayshon Cobbs Jr.;EN;Rayshon;Cobbs;Jr.
49192;CID0000000000TR0;Rayy Toos;ID;Rayy;;Toos
49193;CEN0000000000NR0;Raz Nitzan;EN;Raz;;Nitzan
49194;CID0000000000RR0;Razi Rais;ID;Razi;;Rais
49195;CID0000000000RR0;Razman;ID;Razman;;
49196;CCN0000000000RR0;RAZOR;CN;RAZOR;;
49197;CID0000000000SR0;Rby Soeprono;ID;Rby;;Soeprono
49198;CID0000000000DRS;RBY Soeprono D.;ID;RBY;Soeprono;D.
49199;CEN0000000000RR0;RCA;EN;RCA;;
49200;CID0000000000ZRM;Rd. Mas Eddy Zacky;ID;Rd.;Mas Eddy;Zacky
49201;CID0000000000OR0;RE Odong;ID;RE;;Odong
49202;CID0000000000CR0;Rea Christian;ID;Rea;;Christian
49203;CID0000000000GRA;Ready Abdoel Ghoufur;ID;Ready;Abdoel;Ghoufur
49204;CCN0000000000BR0;Real Band;CN;Real;;Band
49205;CKR0000000000RR0;Really 0;KR;Really;;0
49206;CKR0000000000RR0;Realmeee;KR;Realmeee;;
49207;CTH0000000000RR0;Rean Rungreang;TH;Rean;;Rungreang
49208;CEN0000000000MR0;Reba McEntire;EN;Reba;;McEntire
49209;CEN0000000000GRM;Rebbeca Marie Gomez;EN;Rebbeca;Marie;Gomez
49210;CEN0000000000BR0;Rebecca Black;EN;Rebecca;;Black
49211;CEN0000000000FR0;Rebecca Fergusson;EN;Rebecca;;Fergusson
49212;CEN0000000000GR0;Rebecca Gebhardt;EN;Rebecca;;Gebhardt
49213;CEN0000000000KR0;Rebecca King;EN;Rebecca;;King
49214;CEN0000000000KR0;Rebecca Krueger;EN;Rebecca;;Krueger
49215;CID0000000000ARM;Recky Melvin August;ID;Recky;Melvin;August
49216;CID0000000000RR0;Recky Risanto;ID;Recky;;Risanto
49217;CEN0000000000ARJ;Red Jumpsuit Apparatus;EN;Red;Jumpsuit;Apparatus
49218;CEN0000000000LR0;Red Lane;EN;Red;;Lane
49219;CEN0000000000OR0;Red One;EN;Red;;One
49220;CKR0000000000SR0;Red Socks;KR;Red;;Socks
49221;CEN0000000000ER0;Redd Evans;EN;Redd;;Evans
49222;CEN0000000000SR0;Redd Stewart;EN;Redd;;Stewart
49223;CEN0000000000RR0;Redman;EN;Redman;;
49224;CEN0000000000RR0;RedOne;EN;RedOne;;
49225;CEN0000000000BR0;Reed Berin;EN;Reed;;Berin
49226;CEN0000000000VRP;Reed Philip Vertelney;EN;Reed;Philip;Vertelney
49227;CEN0000000000GR0;Reeves Gabrels;EN;Reeves;;Gabrels
49228;CEN0000000000PR0;Reg Presley;EN;Reg;;Presley
49229;CEN0000000000AR0;Reggie Arvizu;EN;Reggie;;Arvizu
49230;CID0000000000CR0;Reggie Chasmala;ID;Reggie;;Chasmala
49231;CEN0000000000LR0;Reggie Lucas;EN;Reggie;;Lucas
49232;CEN0000000000SRA;Regina Ann Schock;EN;Regina;Ann;Schock
49233;CEN0000000000SR0;Regina Song;EN;Regina;;Song
49234;CEN0000000000AR0;Reginald Arvizu;EN;Reginald;;Arvizu
49235;CEN0000000000CR0;Reginald Connelly;EN;Reginald;;Connelly
49236;CEN0000000000LR0;Reginald Lucas;EN;Reginald;;Lucas
49237;CEN0000000000NR0;Reginald Nelton;EN;Reginald;;Nelton
49238;CID0000000000BRB;Reguna Bukit Bambang;ID;Reguna;Bukit;Bambang
49239;CKR0000000000RR0;REI;KR;REI;;
49240;CEN0000000000RR0;Reid;EN;Reid;;
49241;CEN0000000000RR0;Reik;EN;Reik;;
49242;CEN0000000000KR0;Reilly Koelsch;EN;Reilly;;Koelsch
49243;CKR0000000000RR0;Reimer;KR;Reimer;;
49244;CID0000000000RR0;Reina;ID;Reina;;
49245;CID0000000000RR0;Reinaldo;ID;Reinaldo;;
49246;CID0000000000RR0;Reiner Ramanda;ID;Reiner;;Ramanda
49247;CID0000000000PR0;Reinhard Patinama;ID;Reinhard;;Patinama
49248;CID0000000000JR0;Reka Jaluz;ID;Reka;;Jaluz
49249;CID0000000000WR0;Relly Worutikan;ID;Relly;;Worutikan
49250;CEN0000000000RR0;Rema;EN;Rema;;
49251;CID0000000000TRO;Remember Of Today;ID;Remember;Of;Today
49252;CEN0000000000KR0;Remi Kabaka;EN;Remi;;Kabaka
49253;CEN0000000000MR0;Reminisce Mackie;EN;Reminisce;;Mackie
49254;CEN0000000000BR0;Remy Boyz;EN;Remy;;Boyz
49255;CEN0000000000GR0;Remy Gautreau;EN;Remy;;Gautreau
49256;CEN0000000000MR0;Remy Ma;EN;Remy;;Ma
49257;CID0000000000SR0;Remy S;ID;Remy;;S
49258;CID0000000000SR0;Remy Soetansyah;ID;Remy;;Soetansyah
49259;CCN0000000000CR0;Ren Chi;CN;Ren;;Chi
49260;CCN0000000000TRJ;Ren Jin Tai;CN;Ren;Jin;Tai
49261;CCN0000000000YRT;Ren Tian Yu;CN;Ren;Tian;Yu
49262;CID0000000000TR0;Ren Tobing;ID;Ren;;Tobing
49263;CCN0000000000XR0;Ren Xia;CN;Ren;;Xia
49264;CCN0000000000QRX;Ren Xian Qi;CN;Ren;Xian;Qi
49265;CCN0000000000JRY;Ren Ya Jing;CN;Ren;Ya;Jing
49266;CCN0000000000GRY;Ren Yi Guang;CN;Ren;Yi;Guang
49267;CCN0000000000PRZ;Ren Zhi Ping;CN;Ren;Zhi;Ping
49268;CCN0000000000ZR0;Ren Zhongqiang;CN;Ren;;Zhongqiang
49269;CEN0000000000LR0;Rena Lovelis;EN;Rena;;Lovelis
49270;CID0000000000KR0;Renal Kotu;ID;Renal;;Kotu
49271;CID0000000000DR0;Renaldi D.;ID;Renaldi;;D.
49272;CID0000000000WR0;Renaldi Wahab;ID;Renaldi;;Wahab
49273;CEN0000000000BR0;Renaldo Benson;EN;Renaldo;;Benson
49274;CEN0000000000RR0;Renalds Richard;EN;Renalds;;Richard
49275;CID0000000000TR0;Renata Tobing;ID;Renata;;Tobing
49276;CEN0000000000CR0;Renato Carosone;EN;Renato;;Carosone
49277;CEN0000000000RR0;Renato Ranucci;EN;Renato;;Ranucci
49278;CPH0000000000SR0;Renato Santos;PH;Renato;;Santos
49279;CEN0000000000RR0;Renaud Rebillaud;EN;Renaud;;Rebillaud
49280;CKR0000000000RR0;Rence;KR;Rence;;
49281;CID0000000000HRF;Rendi Ferdinal Haroen;ID;Rendi;Ferdinal;Haroen
49282;CID0000000000RR0;Rendy;ID;Rendy;;
49283;CID0000000000PR0;Rendy Pandugo;ID;Rendy;;Pandugo
49284;CID0000000000PR0;Rendy Puja;ID;Rendy;;Puja
49285;CID0000000000ZR0;Rendy Zigaz;ID;Rendy;;Zigaz
49286;CEN0000000000CR0;Rene Cano;EN;Rene;;Cano
49287;CEN0000000000DR0;Rene Dif;EN;Rene;;Dif
49288;CEN0000000000MR0;Rene Miller;EN;Rene;;Miller
49289;CEN0000000000WS0;"Shi"" Wisdom";EN;"Shi""";;Wisdom
49290;CEN0000000000DR0;Renee Downer;EN;Renee;;Downer
49291;CKR0000000000DR0;Renée Downer;KR;Renée;;Downer
49292;CEN0000000000RR0;Renee Rapp;EN;Renee;;Rapp
49293;CEN0000000000ER0;Rennard Eastv;EN;Rennard;;Eastv
49294;CID0000000000SRM;Renny M. Sari;ID;Renny;M.;Sari
49295;CID0000000000TR0;Renny T.;ID;Renny;;T.
49296;CID0000000000TR0;Renny Tamara;ID;Renny;;Tamara
49297;CID0000000000TR0;Reno Titahena;ID;Reno;;Titahena
49298;CID0000000000RR0;Renold;ID;Renold;;
49299;CEN0000000000BRT;Renske te Buck;EN;Renske;te;Buck
49300;CID0000000000SR0;Rento Saky;ID;Rento;;Saky
49301;CID0000000000RR0;Rentosaky;ID;Rentosaky;;
49302;CID0000000000RR0;Repvblik;ID;Repvblik;;
49303;CID0000000000RR0;Rere;ID;Rere;;
49304;CID0000000000FR0;Reri Ferari;ID;Reri;;Ferari
49305;CID0000000000HR0;Resa Husin;ID;Resa;;Husin
49306;CID0000000000SR0;Resha strOmp;ID;Resha;;strOmp
49307;CEN0000000000RR0;Reske;EN;Reske;;
49308;CEN0000000000RR0;Resnick;EN;Resnick;;
49309;CEN0000000000RR0;Resource;EN;Resource;;
49310;CID0000000000HR0;Ressa Herlambang;ID;Ressa;;Herlambang
49311;CID0000000000DR0;Ressih DJ;ID;Ressih;;DJ
49312;CID0000000000DR0;Ressih Djimat;ID;Ressih;;Djimat
49313;CKR0000000000RR0;RESTART;KR;RESTART;;
49314;CID0000000000WR0;Restha wiranandha;ID;Restha;;wiranandha
49315;CID0000000000RR0;Restosaky;ID;Restosaky;;
49316;CID0000000000RR0;Restu;ID;Restu;;
49317;CID0000000000BR0;Restu Brajatumama;ID;Restu;;Brajatumama
49318;CID0000000000DR0;Restu Dbrida;ID;Restu;;Dbrida
49319;CID0000000000DR0;Restu DJ;ID;Restu;;DJ
49320;CID0000000000RR0;Resty;ID;Resty;;
49321;CEN0000000000TRE;Resul Emre Turkmen;EN;Resul;Emre;Turkmen
49322;CID0000000000DRP;Retno Para Dinah;ID;Retno;Para;Dinah
49323;CEN0000000000BR0;Reuben Butler;EN;Reuben;;Butler
49324;CEN0000000000JR0;Reuben James;EN;Reuben;;James
49325;CID0000000000MR0;Reuben Morgan;ID;Reuben;;Morgan
49326;CID0000000000NR0;Reuben Nathaniel;ID;Reuben;;Nathaniel
49327;CEN0000000000RR0;Reuther;EN;Reuther;;
49328;CEN0000000000RR0;Rev;EN;Rev;;
49329;CEN0000000000RR0;Rev Run;EN;Rev;;Run
49330;CID0000000000GR0;Revelz Guci;ID;Revelz;;Guci
49331;CID0000000000MR0;Revky M.;ID;Revky;;M.
49332;CID0000000000MR0;Revo Marty;ID;Revo;;Marty
49333;CEN0000000000GR0;Rex Goh;EN;Rex;;Goh
49334;CEN0000000000KR0;Rex Kudo;EN;Rex;;Kudo
49335;CEN0000000000CRO;Rex Orange County;EN;Rex;Orange;County
49336;CEN0000000000ZR0;Rex Zamor;EN;Rex;;Zamor
49337;CEN0000000000GR0;Rexton Gordon;EN;Rexton;;Gordon
49338;CID0000000000MR0;Rey Mbayang;ID;Rey;;Mbayang
49339;CEN0000000000RR0;Rey Reel;EN;Rey;;Reel
49340;CEN0000000000RR0;Reyam;EN;Reyam;;
49341;CID0000000000RR0;Reynanta;ID;Reynanta;;
49342;CID0000000000PR0;Reynold P;ID;Reynold;;P
49343;CID0000000000PR0;Reynold Panggabean;ID;Reynold;;Panggabean
49344;CEN0000000000RR0;Reynolds;EN;Reynolds;;
49345;CID0000000000RR0;Reza;ID;Reza;;
49346;CID0000000000FRA;Reza Ari Firman;ID;Reza;Ari;Firman
49347;CID0000000000DR0;Reza Darmawangsa;ID;Reza;;Darmawangsa
49348;CID0000000000PRE;Reza Eka Putra;ID;Reza;Eka;Putra
49349;CID0000000000HR0;Reza Herlambang;ID;Reza;;Herlambang
49350;CID0000000000HR0;Reza Husein;ID;Reza;;Husein
49351;CID0000000000JR0;Reza Jasril;ID;Reza;;Jasril
49352;CID0000000000KR0;REZA KOTCHEN;ID;REZA;;KOTCHEN
49353;CID0000000000LR0;Reza Likuhmawa;ID;Reza;;Likuhmawa
49354;CID0000000000LR0;Reza Likumahua;ID;Reza;;Likumahua
49355;CID0000000000ARL;Reza Lukita Apriadi;ID;Reza;Lukita;Apriadi
49356;CID0000000000ARL;Reza lukita apriadi;ID;Reza;lukita;apriadi
49357;CEN0000000000OR0;Reza Oktovian;EN;Reza;;Oktovian
49358;CID0000000000RR0;Reza Rahadian;ID;Reza;;Rahadian
49359;CID0000000000RR0;Reza RE;ID;Reza;;RE
49360;CID0000000000RR0;Rezagentha;ID;Rezagentha;;
49361;CEN0000000000RR0;Rhea Raj;EN;Rhea;;Raj
49362;CEN0000000000AR0;Rhett Akins;EN;Rhett;;Akins
49363;CID0000000000PR0;Rheza Pramudita;ID;Rheza;;Pramudita
49364;CKR0000000000RR0;RHODE;KR;RHODE;;
49365;CEN0000000000RR0;Rhodes;EN;Rhodes;;
49366;CID0000000000IR0;Rhoma Irama;ID;Rhoma;;Irama
49367;CID0000000000SR0;Rhony Sapulette;ID;Rhony;;Sapulette
49368;CKR0000000000RR0;Rhymer;KR;Rhymer;;
49369;CKR0000000000RR0;Rhymer;KR;Rhymer;;
49370;CEN0000000000RR0;Rhys;EN;Rhys;;
49371;CCN0000000000QRB;Ri Ben Qu;CN;Ri;Ben;Qu
49372;CCN0000000000QRB;Ri Ben Yi Qu;CN;Ri;Ben Yi;Qu
49373;CCN0000000000QRG;Ri Gao Guang Qi;CN;Ri;Gao Guang;Qi
49374;CID0000000000MR0;Ria Merdeka;ID;Ria;;Merdeka
49375;CID0000000000RR0;Riafinola;ID;Riafinola;;
49376;CID0000000000RR0;Rian;ID;Rian;;
49377;CID0000000000MRD;Rian D Masiv;ID;Rian;D;Masiv
49378;CID0000000000DR0;Rian D'Masiv;ID;Rian;;D'Masiv
49379;CID0000000000DR0;Rian 'D'Masiv';ID;Rian;;'D'Masiv'
49380;CID0000000000PRE;Rian Ekky Pradipta;ID;Rian;Ekky;Pradipta
49381;CID0000000000FR0;Rian Fedrian;ID;Rian;;Fedrian
49382;CEN0000000000HR0;Rian Hamzah;EN;Rian;;Hamzah
49383;CEN0000000000LR0;Rian Lewis;EN;Rian;;Lewis
49384;CEN0000000000KR0;Riana Kuring;EN;Riana;;Kuring
49385;CID0000000000RR0;Ribas;ID;Ribas;;
49386;CEN0000000000CR0;Ric Cartney;EN;Ric;;Cartney
49387;CEN0000000000OR0;Ric Ocasek;EN;Ric;;Ocasek
49388;CEN0000000000WR0;Ric Wake;EN;Ric;;Wake
49389;CID0000000000HR0;Ricad Hutapea;ID;Ricad;;Hutapea
49390;CEN0000000000MRA;Ricardo Andres Montaner;EN;Ricardo;Andres;Montaner
49391;CEN0000000000BR0;Ricardo Bell;EN;Ricardo;;Bell
49392;CEN0000000000BR0;Ricardo Brown;EN;Ricardo;;Brown
49393;CID0000000000BR0;Ricardo Burgurst;ID;Ricardo;;Burgurst
49394;CEN0000000000LR0;Ricardo Lamarre;EN;Ricardo;;Lamarre
49395;CEN0000000000MR0;Ricardo Martinez;EN;Ricardo;;Martinez
49396;CEN0000000000RRM;Ricardo Munoz Repko;EN;Ricardo;Munoz;Repko
49397;CID0000000000MR0;Riccardo Mazzoni;ID;Riccardo;;Mazzoni
49398;CEN0000000000RR0;Ricci Riera;EN;Ricci;;Riera
49399;CEN0000000000RR0;Rice;EN;Rice;;
49400;CKR0000000000PRN;Rice N Peas;KR;Rice;N;Peas
49401;CEN0000000000RR0;Rich;EN;Rich;;
49402;CEN0000000000AR0;Rich Allan;EN;Rich;;Allan
49403;CEN0000000000AR0;Rich Alves;EN;Rich;;Alves
49404;CEN0000000000BR0;Rich Brian;EN;Rich;;Brian
49405;CEN0000000000CR0;Rich Chigga;EN;Rich;;Chigga
49406;CEN0000000000HR0;Rich Harrison;EN;Rich;;Harrison
49407;CEN0000000000RR0;Rich Robinson;EN;Rich;;Robinson
49408;CEN0000000000KRT;Rich The Kid;EN;Rich;The;Kid
49409;CID0000000000RR0;Richard;ID;Richard;;
49410;CID0000000000MRA;Richard A. Matulessy;ID;Richard;A.;Matulessy
49411;CEN0000000000AR0;Richard Addrisi;EN;Richard;;Addrisi
49412;CEN0000000000AR0;Richard Adler;EN;Richard;;Adler
49413;CEN0000000000AR0;Richard Allen;EN;Richard;;Allen
49414;CEN0000000000AR0;Richard Alves;EN;Richard;;Alves
49415;CEN0000000000BR0;Richard Beddoe;EN;Richard;;Beddoe
49416;CEN0000000000BR0;Richard Bethely;EN;Richard;;Bethely
49417;CEN0000000000BR0;Richard Betts;EN;Richard;;Betts
49418;CEN0000000000SRB;Richard Biff Stannard;EN;Richard;Biff;Stannard
49419;CEN0000000000BR0;Richard Blackmore;EN;Richard;;Blackmore
49420;CEN0000000000BR0;Richard Blaskey;EN;Richard;;Blaskey
49421;CEN0000000000BR0;Richard Boardman;EN;Richard;;Boardman
49422;CEN0000000000BR0;Richard Breen;EN;Richard;;Breen
49423;CEN0000000000BR0;Richard Burch;EN;Richard;;Burch
49424;CEN0000000000BR0;Richard Butler;EN;Richard;;Butler
49425;CEN0000000000JRB;Richard Butler Jr.;EN;Richard;Butler;Jr.
49426;CEN0000000000CR0;Richard C;EN;Richard;;C
49427;CEN0000000000CR0;Richard Carpenters;EN;Richard;;Carpenters
49428;CEN0000000000CR0;Richard Congdon;EN;Richard;;Congdon
49429;CEN0000000000CR0;Richard Cousins;EN;Richard;;Cousins
49430;CEN0000000000DR0;Richard Davies;EN;Richard;;Davies
49431;CEN0000000000DR0;Richard Dehr;EN;Richard;;Dehr
49432;CEN0000000000DR0;Richard Dobson;EN;Richard;;Dobson
49433;CEN0000000000ER0;Richard Emmett;EN;Richard;;Emmett
49434;CEN0000000000ER0;Richard Evans;EN;Richard;;Evans
49435;CEN0000000000FR0;Richard Fagan;EN;Richard;;Fagan
49436;CEN0000000000FR0;Richard Fairbrass;EN;Richard;;Fairbrass
49437;CEN0000000000FR0;Richard Finch;EN;Richard;;Finch
49438;CEN0000000000FR0;Richard Foulks;EN;Richard;;Foulks
49439;CEN0000000000SRF;Richard Frederick Stannard;EN;Richard;Frederick;Stannard
49440;CEN0000000000FR0;Richard Frierson;EN;Richard;;Frierson
49441;CEN0000000000GR0;Richard Garcia;EN;Richard;;Garcia
49442;CEN0000000000GR0;Richard Gay;EN;Richard;;Gay
49443;CEN0000000000GR0;Richard Germinaro;EN;Richard;;Germinaro
49444;CEN0000000000GR0;Richard Göransson;EN;Richard;;Göransson
49445;CEN0000000000GR0;Richard Gottehrer;EN;Richard;;Gottehrer
